ID,Name,Concepticon_ID,Concepticon_Gloss
1_all,all,98,ALL
2_animal,animal,619,ANIMAL
3_answerv,answer (v),1275,ANSWER
4_arm,arm,1673,ARM
5_arrow,arrow,977,ARROW
6_ashes,ashes,646,ASH
7_ask,ask,1309,ASK (INQUIRE)
8_back,back,2323,BACK (PART)
9_bad,bad,1292,BAD
10_bambaranuts,bambara nuts,,
11_bark,bark,1204,BARK
12_basket,basket,1539,BASKET
13_beer,beer,1639,BEER
14_belly,belly,1251,BELLY
15_beneath,beneath,1485,BELOW OR UNDER
16_big,big,1202,BIG
17_bite,bite,1403,BITE
18_bitter,bitter,887,BITTER
19_black,black,163,BLACK
20_blood,blood,946,BLOOD
21_bone,bone,1394,BONE
22_bow,bow,994,BOW
23_breakv,break (v),680,BREAK (DESTROY OR GET DESTROYED)
24_breast,breast,1402,BREAST
25_breathe,breathe,1407,BREATHE
26_brothersister,brother/sister,1640,SIBLING
27_burn,burn,2102,BURN
28_bury,bury,1719,BURY
29_bush,bush,1683,BUSH
30_calabash,calabash,3918,CALABASH
31_callv,call (v),1084,CALL
32_carvingaxe,carving axe,677,AXE
33_cassava,cassava,925,CASSAVA
34_child,child,2099,CHILD
35_clay,clay,1399,CLAY
36_clean,clean,704,CLEAN
37_cloud,cloud,1489,CLOUD
38_cobra,cobra,,
39_cold,cold,1287,COLD
40_come,come,1446,COME
41_cook,cook,1100,COOK (SOMETHING)
42_count,count,1420,COUNT
43_crab,crab,2348,CRAB
44_crocodile,crocodile,1857,CROCODILE
45_cut,cut,1432,CUT
46_dance,dance,1879,DANCE
47_daycountingunit,day (counting unit),1260,DAY (24 HOURS)
48_daylight,day (light),1225,DAY (NOT NIGHT)
49_demolish,demolish,681,DESTROY
50_die,die,1494,DIE
51_dig,dig,1418,DIG
52_dirty,dirty,1230,DIRTY
53_do,do,813,DO
54_dog,dog,2009,DOG
55_dream,dream,2455,DREAMING OR DREAM
56_drink,drink,1401,DRINK
57_drum,drum,908,DRUM
58_dry,dry,1398,DRY
59_dust,dust,2,DUST
60_ear,ear,1247,EAR
61_earth,earth,1228,EARTH (SOIL)
62_earthworm,earthworm,2350,EARTHWORM
63_eat,eat,1336,EAT
64_egg,egg,744,EGG
65_egret,egret,758,HERON
66_eight,eight,1705,EIGHT
67_elephant,elephant,1290,ELEPHANT
68_empty,empty,1624,EMPTY
69_eye,eye,1248,EYE
70_fall,fall,1280,FALL
71_far,far,1406,FAR
72_fat,fat,323,FAT (ORGANIC SUBSTANCE)
73_father,father,1217,FATHER
74_fear,fear,1419,FEAR (BE AFRAID)
75_feather,feather,1201,FEATHER
76_feces,feces,675,FAECES (EXCREMENT)
77_fencingmat,fencing mat,,
78_fetch,fetch,3551,FETCH
79_few,few,1242,FEW
80_fifteen,fifteen,1709,FIFTEEN
81_fight,fight,1423,FIGHT
82_finger,finger,1303,FINGER
